,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
859,Unai Bustinza,34,,Defender,13,2,0,1,3,3,0,11,2,1,0,0,22,11,0,U,Unai,Bustinza
860,Alen Halilovic,33,LASP,Midfielder,10,2,1,0,0,1,1,6,4,3,0,0,0,0,0,A,Alen,Halilovic
861,Borja Gonzalez,33,MALA,Forward,8,2,0,0,0,2,0,14,9,3,0,0,0,0,0,B,Borja,Gonzalez
862,Fernando Torres,33,,Forward,3,2,0,0,0,0,0,27,17,3,0,0,0,0,0,F,Fernando,Torres
863,Michael Krohn-Dehli,33,SEVI,Midfielder,9,1,1,0,0,2,0,11,9,9,0,0,0,0,0,M,Michael,Krohn-Dehli
864,Gaku Shibasaki,33,,Midfielder,10,1,0,0,0,2,0,11,10,10,0,0,0,0,0,G,Gaku,Shibasaki
865,Guillermo Maripan,33,DEAL,Defender,13,0,0,4,0,3,0,13,2,1,0,0,19,8,0,G,Guillermo,Maripan
866,Denis Suarez,32,BARC,Midfielder,3,2,2,0,0,0,0,18,10,1,0,0,0,0,0,D,Denis,Suarez
867,Cheick Doukoure,32,,Midfielder,12,1,0,0,0,4,0,9,7,6,0,0,0,0,0,C,Cheick,Doukoure
868,Ousmane Dembele,32,BARC,Midfielder,7,0,5,0,0,1,0,6,4,6,0,0,0,0,0,O,Ousmane,Dembele
869,Nemanja Radoja,32,RCCV,Midfielder,10,0,1,0,0,3,0,16,12,7,0,0,0,0,0,N,Nemanja,Radoja
870,Vicente Gomez,32,LASP,Midfielder,13,0,0,0,0,1,0,13,7,7,0,0,0,0,0,V,Vicente,Gomez
871,Dimitris Siovas,32,,Midfielder,19,0,1,0,0,9,0,2,0,4,0,0,0,0,0,D,Dimitris,Siovas
872,Emre Colak,32,RCDC,Midfielder,12,0,1,0,0,3,0,15,8,11,0,0,0,0,0,E,Emre,Colak
873,Ignasi Miquel,32,MALA,Defender,14,0,1,3,0,3,1,2,0,0,0,0,16,5,0,I,Ignasi,Miquel
874,Jefferson Lerma,32,,Midfielder,21,0,1,0,0,13,0,0,0,4,0,0,0,0,0,J,Jefferson,Lerma
875,Fabian Orellana,32,VALA,Forward,7,3,1,0,0,4,0,5,4,2,0,0,0,0,0,F,Fabian,Orellana
876,Antonio Rukavina,32,VIAL,Defender,11,0,0,4,1,3,0,20,3,0,0,0,17,8,0,A,Antonio,Rukavina
877,Michael Olunga,31,,Forward,3,3,1,0,0,0,0,18,7,2,0,0,0,0,0,M,Michael,Olunga
878,Emre Mor,31,RCCV,Midfielder,4,1,2,0,0,3,0,19,15,2,0,0,0,0,0,E,Emre,Mor
879,Ruben Pena,31,,Midfielder,11,0,0,0,0,1,0,20,10,5,0,0,0,0,0,R,Ruben,Pena
880,Miguel Angel Guerrero,31,,Forward,10,2,0,0,0,3,0,7,6,0,0,1,0,0,0,M,Miguel,Guerrero
881,Ximo Navarro,31,LASP,Defender,23,0,1,4,1,11,0,5,2,0,0,0,44,24,1,X,Ximo,Navarro
882,Emmanuel Boateng,31,,Forward,5,2,0,0,0,4,0,18,15,3,0,0,0,0,0,E,Emmanuel,Boateng
883,Denis Cherychev,30,VIAL,Forward,4,1,1,0,0,0,0,16,14,4,0,0,0,0,0,D,Denis,Cherychev
884,Raul Navas,30,RESO,Defender,14,0,1,4,1,3,0,4,0,1,0,0,25,16,0,R,Raul,Navas
885,Ruben Vezo,30,VALA,Defender,12,0,0,2,0,1,0,8,2,0,0,0,15,3,0,R,Ruben,Vezo
886,Alvaro Medran,30,VALA,Midfielder,10,1,0,0,0,2,0,12,7,3,0,0,0,0,0,A,Alvaro,Medran
887,Oscar Duarte,30,RCDE,Defender,11,0,0,4,0,1,0,5,0,0,0,0,14,7,0,O,Oscar,Duarte
888,Federico Valverde,30,RCDC,Midfielder,11,0,0,0,0,0,0,10,8,5,0,0,0,0,0,F,Federico,Valverde
889,Lucas Digne,30,BARC,Defender,6,0,1,2,3,2,0,21,4,2,0,0,6,1,0,L,Lucas,Digne
890,Javi Castellano,30,LASP,Midfielder,14,0,0,0,0,4,0,11,6,4,0,0,0,0,0,J,Javi,Castellano
891,Tono,30,,Defender,12,0,1,4,0,2,0,7,0,0,0,0,19,11,0,T,Tono,Tono
892,Gerard Gumbau,29,,Midfielder,11,1,0,0,0,7,0,14,9,3,0,0,0,0,0,G,Gerard,Gumbau
893,Jozabed Sanchez,29,RCCV,Midfielder,12,0,2,0,0,7,0,18,6,10,0,0,0,0,0,J,Jozabed,Sanchez
894,Facundo Roncaglia,28,RCCV,Defender,13,0,0,3,1,3,0,11,3,2,0,0,24,12,0,F,Facundo,Roncaglia
895,Marc Muniesa,28,,Defender,11,0,1,2,1,2,0,11,0,1,0,0,13,5,0,M,Marc,Muniesa
896,Pedro Mosquera,28,RCDC,Midfielder,12,0,2,0,0,7,0,11,5,6,0,0,0,0,0,P,Pedro,Mosquera
897,Martin Mantovani,28,,Defender,10,1,0,4,0,3,0,5,2,0,0,0,20,12,0,M,Martin,Mantovani
898,Brais Mendez,28,RCCV,Midfielder,6,1,1,0,0,0,0,20,8,5,0,0,0,0,0,B,Brais,Mendez
899,Marc Navarro,28,RCDE,Defender,9,1,0,1,4,3,0,14,8,3,0,0,24,12,0,M,Marc,Navarro
900,Benat,28,ATBI,Midfielder,8,0,1,0,0,2,0,18,11,5,0,0,0,0,0,B,Benat,Benat
901,Raul Fernandez,27,,Goalkeeper,11,0,0,3,0,0,0,8,0,0,0,0,15,7,0,R,Raul,Fernandez
902,Iker Muniain,27,ATBI,Forward,4,2,2,0,0,0,0,4,3,1,0,0,0,0,0,I,Iker,Muniain
903,Roberto Soriano,27,VIAL,Midfielder,10,0,0,0,0,3,0,12,10,8,0,0,0,0,0,R,Roberto,Soriano
904,Ruben,26,RCDC,Goalkeeper,21,0,0,2,0,2,0,1,1,0,1,0,48,28,0,R,Ruben,Ruben
905,Kiko Casilla,26,MADR,Goalkeeper,8,0,0,3,0,0,0,23,0,0,0,0,7,2,0,K,Kiko,Casilla
906,Juanpi,26,MALA,Midfielder,5,0,2,0,0,1,0,15,11,5,0,0,0,0,0,J,Juanpi,Juanpi
907,Alberto Aquilani,26,LASP,Midfielder,12,0,0,0,0,4,0,14,6,4,0,0,0,0,0,A,Alberto,Aquilani
908,Paul Baysse,26,MALA,Defender,13,1,0,2,0,1,0,5,2,1,0,0,27,14,0,P,Paul,Baysse
909,Achraf Hakimi,26,MADR,Defender,6,1,0,2,1,0,0,7,1,1,0,0,6,2,0,A,Achraf,Hakimi
910,Luisinho,25,RCDC,Defender,22,1,1,3,0,11,0,3,1,1,0,0,49,29,0,L,Luisinho,Luisinho
911,Diego Lopez,25,RCDE,Goalkeeper,9,0,0,2,0,1,0,16,0,1,1,0,12,5,0,D,Diego,Lopez
912,Fabian Schar,25,RCDC,Defender,20,2,1,3,0,8,0,8,0,1,0,0,49,32,0,F,Fabian,Schar
913,Miguel Angel Moya,25,,Goalkeeper,6,0,0,2,1,0,0,12,0,1,1,0,5,2,0,M,Miguel,Moya
914,Ganso,25,SEVI,Midfielder,7,2,0,0,0,0,0,7,1,5,0,0,0,0,0,G,Ganso,Ganso
915,Diego Gonzalez,25,MALA,Defender,13,1,0,2,0,3,0,10,0,4,0,0,22,11,0,D,Diego,Gonzalez
916,Manuel Iturra,25,MALA,Midfielder,14,0,0,0,0,3,0,0,0,3,0,0,0,0,0,M,Manuel,Iturra
917,Francis Guerrero,25,BETI,Forward,9,1,0,0,0,2,0,10,4,3,0,0,0,0,0,F,Francis,Guerrero
918,Coke,25,,Defender,11,2,0,1,0,4,0,3,1,3,0,0,19,8,0,C,Coke,Coke
919,Erick Cabaco,25,,Defender,9,0,0,2,2,4,0,6,2,1,0,0,10,3,0,E,Erick,Cabaco
920,Theo Hernandez,25,MADR,Defender,7,0,0,3,0,1,0,20,3,2,0,0,10,3,0,T,Theo,Hernandez
921,Antonio Latorre,25,VALA,Defender,7,0,1,1,4,3,0,22,7,5,0,0,17,8,0,A,Antonio,Latorre
922,Matias Aguirregaray,24,LASP,Defender,10,0,0,3,0,2,0,0,0,1,0,0,13,6,0,M,Matias,Aguirregaray
923,David Timor,24,,Midfielder,6,2,0,0,0,4,0,15,6,1,0,0,0,0,0,D,David,Timor
924,Daniel Raba,24,VIAL,Forward,9,1,0,0,0,3,1,9,7,5,0,0,0,0,0,D,Daniel,Raba
925,Zakaria Bakkali,24,RCDC,Forward,9,0,0,0,0,5,0,15,11,8,0,0,0,0,0,Z,Zakaria,Bakkali
926,Daniel Torres,24,DEAL,Midfielder,11,0,0,0,0,2,0,18,4,3,0,0,0,0,0,D,Daniel,Torres
927,Luciano Vietto,24,,Forward,7,1,0,0,0,2,0,17,7,7,0,0,0,0,0,L,Luciano,Vietto
928,Mateo Kovacic,24,MADR,Midfielder,7,0,1,0,0,2,0,14,9,6,0,0,0,0,0,M,Mateo,Kovacic
929,Roger,23,,Forward,6,2,0,0,0,4,0,6,5,3,0,0,0,0,0,R,Roger,Roger
930,Mikel Vesga,23,ATBI,Midfielder,10,1,1,0,0,6,0,13,1,4,0,0,0,0,0,M,Mikel,Vesga
931,Rober,23,,Defender,14,0,0,1,3,4,0,13,6,1,0,0,30,14,1,R,Rober,Rober
932,Johannes Geis,23,SEVI,Defender,5,0,1,1,4,0,0,14,6,1,0,0,14,8,0,J,Johannes,Geis
933,Darko Brasanac,23,,Midfielder,10,0,0,0,0,3,0,9,6,7,0,0,0,0,0,D,Darko,Brasanac
934,Christian Santos,22,DEAL,Midfielder,5,2,0,0,0,3,0,7,5,1,0,0,0,0,0,C,Christian,Santos
935,Gerard Deulofeu,22,BARC,Midfielder,5,1,1,0,0,1,0,8,5,5,0,0,0,0,0,G,Gerard,Deulofeu
936,Alvaro Jimenez,22,,Midfielder,5,1,1,0,0,3,0,11,7,2,0,0,0,0,0,A,Alvaro,Jimenez
937,Aday,22,,Defender,16,1,0,2,3,6,0,12,8,7,0,1,45,26,1,A,Aday,Aday
938,Alberto de la Bella,22,RESO,Midfielder,13,0,0,0,0,4,0,14,0,0,0,0,0,0,0,A,Alberto,Bella
939,Sergio Mora,22,,Midfielder,5,0,0,0,0,3,0,23,15,3,0,0,0,0,0,S,Sergio,Mora
940,Alex Galvez,22,,Defender,16,1,0,4,0,5,1,6,0,0,0,0,35,23,0,A,Alex,Galvez
941,Mikel Rico,22,ATBI,Midfielder,11,0,0,0,0,2,0,6,2,1,0,0,0,0,0,M,Mikel,Rico
942,Zouhair Feddal,22,BETI,Defender,14,3,0,2,0,7,0,2,1,1,0,0,33,20,1,Z,Zouhair,Feddal
943,Nacho Gil,22,VALA,Midfielder,6,0,1,0,0,0,0,17,7,6,0,0,0,0,0,N,Nacho,Gil
944,Andreau Fontas,21,RCCV,Defender,9,0,1,1,2,2,0,13,2,2,0,0,16,8,0,A,Andreau,Fontas
945,Dani Ceballos,21,MADR,Midfielder,2,2,0,0,0,0,0,17,7,2,0,0,0,0,0,D,Dani,Ceballos
946,Hernan Toledo,21,LASP,Midfielder,6,0,1,0,0,2,0,13,8,2,0,0,0,0,0,H,Hernan,Toledo
947,Adalberto Penaranda,21,MALA,Midfielder,11,0,0,0,0,3,0,2,2,8,0,0,0,0,0,A,Adalberto,Penaranda
948,David Junca,21,,Defender,8,0,2,2,1,2,0,13,4,3,0,0,22,13,0,D,David,Junca
949,Aleix Garcia,20,,Midfielder,6,0,0,0,0,3,0,21,11,1,0,0,0,0,0,A,Aleix,Garcia
950,Eneko Boveda,20,ATBI,Defender,13,0,1,2,0,3,0,13,1,3,0,0,24,12,1,E,Eneko,Boveda
951,Raul Albentosa,20,RCDC,Defender,13,1,0,1,0,5,0,9,1,1,0,0,24,11,0,R,Raul,Albentosa
952,Sebastien Corchia,20,SEVI,Defender,9,0,1,2,1,4,0,9,3,5,0,0,19,10,0,S,Sebastien,Corchia
953,Mario Gonzalez,20,VIAL,Forward,5,1,1,0,0,0,0,2,2,0,0,0,0,0,0,M,Mario,Gonzalez
954,Carlos Vela,20,RESO,Forward,2,1,0,0,0,0,0,11,11,1,0,0,0,0,0,C,Carlos,Vela
955,Samu,20,,Forward,4,0,1,0,0,1,1,19,13,3,0,0,0,0,0,S,Samu,Samu
956,Hector Moreno,20,RESO,Defender,5,1,0,2,0,1,0,2,0,0,0,0,5,2,0,H,Hector,Moreno
957,Sergio,20,RCCV,Goalkeeper,8,0,0,2,0,0,0,23,1,0,0,0,12,5,0,S,Sergio,Sergio
958,Jesus Vallejo,19,MADR,Defender,4,0,0,3,0,0,0,6,0,0,0,0,2,1,0,J,Jesus,Vallejo
959,Francis Coquelin,19,VALA,Midfielder,7,1,0,0,0,2,0,3,2,1,0,0,0,0,0,F,Francis,Coquelin
960,Pape Diop,19,RCDE,Midfielder,10,0,0,0,0,5,0,14,4,5,0,0,0,0,0,P,Pape,Diop
961,Carles Gil,19,RCDC,Midfielder,6,0,1,0,0,0,0,7,4,6,0,0,0,0,0,C,Carles,Gil
962,Andre Gomes,19,BARC,Midfielder,5,0,0,0,0,1,0,16,10,3,0,0,0,0,0,A,Andre,Gomes
963,Mubarak Wakaso,18,DEAL,Midfielder,9,0,0,0,0,5,0,16,5,5,0,0,0,0,0,M,Mubarak,Wakaso
964,Juankar,18,MALA,Midfielder,9,0,0,0,0,1,0,1,1,1,0,0,0,0,0,J,Juankar,Juankar
965,Oghenekaro Etebo,18,LASP,Midfielder,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,O,Oghenekaro,Etebo
966,Zdravko Kuzmanovic,17,MALA,Midfielder,7,0,1,0,0,2,0,6,2,2,0,0,0,0,0,Z,Zdravko,Kuzmanovic
967,Alejandro Mula,17,MALA,Midfielder,7,0,0,0,0,1,0,8,4,5,0,0,0,0,0,A,Alejandro,Mula
968,Anthony Lozano,17,,Forward,1,1,1,0,0,0,0,9,7,0,0,0,0,0,0,A,Anthony,Lozano
969,Giampaolo Pazzini,17,,Forward,5,1,0,0,0,0,0,4,2,2,0,0,0,0,0,G,Giampaolo,Pazzini
970,David Soria,17,SEVI,Goalkeeper,8,0,0,2,0,1,0,21,0,1,0,0,12,6,0,D,David,Soria
971,Momo,17,LASP,Midfielder,7,0,1,0,0,3,0,10,3,6,0,0,0,0,0,M,Momo,Momo
972,Pedro Leon,17,,Midfielder,5,0,2,0,0,1,0,3,2,1,0,0,0,0,0,P,Pedro,Leon
973,Miguel Layun,17,SEVI,Defender,7,1,0,2,1,1,0,3,3,0,0,0,21,14,0,M,Miguel,Layun
974,Pedro Alcala,17,,Defender,5,1,0,2,0,2,0,1,0,0,0,0,7,4,0,P,Pedro,Alcala
975,Borja Mayoral,17,MADR,Forward,2,1,0,0,0,0,0,18,8,2,0,0,0,0,0,B,Borja,Mayoral
976,Xabier Etxeita,17,ATBI,Defender,3,1,0,2,0,2,0,20,1,0,0,0,3,1,0,X,Xabier,Etxeita
977,Alex Alegria,16,,Forward,8,0,0,0,0,1,0,2,1,5,0,0,0,0,0,A,Alex,Alegria
978,Hernan Perez,16,RCDE,Midfielder,5,0,0,0,0,3,0,15,9,3,0,0,0,0,0,H,Hernan,Perez
979,Medhi Lacen,16,,Midfielder,6,0,0,0,0,3,0,9,7,3,0,0,0,0,0,M,Medhi,Lacen
980,Sasa Lukic,16,,Midfielder,9,0,0,0,0,4,0,10,2,5,0,0,0,0,0,S,Sasa,Lukic
981,Oussama Tannane,16,LASP,Forward,7,0,0,0,0,1,0,3,3,4,0,0,0,0,0,O,Oussama,Tannane
982,Ruben Castro,15,BETI,Forward,2,1,0,0,0,0,0,9,6,2,0,0,0,0,0,R,Ruben,Castro
983,Brown Ideye,15,MALA,Forward,5,1,0,0,0,2,0,2,2,1,0,0,0,0,0,B,Brown,Ideye
984,Jose Naranjo,15,,Forward,4,0,0,0,0,2,0,18,9,4,0,0,0,0,0,J,Jose,Naranjo
985,Carlos Sanchez,15,RCDE,Midfielder,8,0,0,0,0,2,0,2,1,1,0,0,0,0,0,C,Carlos,Sanchez
986,Federico Ricca,15,MALA,Defender,12,0,0,1,0,3,0,3,1,3,0,0,23,11,0,F,Federico,Ricca
987,Jon Bautista,15,RESO,Forward,1,1,0,0,0,0,0,17,8,1,0,0,0,0,0,J,Jon,Bautista
988,Bojan Krkic,15,DEAL,Midfielder,3,0,0,0,0,0,0,14,9,3,0,0,0,0,0,B,Bojan,Krkic
989,Olarenwaju Kayode,15,,Forward,2,0,1,0,0,2,0,15,10,1,0,0,0,0,0,O,Olarenwaju,Kayode
990,Bebe,15,,Forward,3,0,1,0,0,0,0,16,6,2,0,0,0,0,0,B,Bebe,Bebe
991,Erik Exposito,14,LASP,Forward,3,1,0,0,0,0,0,6,3,0,0,0,0,0,0,E,Erik,Exposito
992,Borja Valle,14,RCDC,Forward,0,0,1,0,0,0,0,21,11,0,0,0,0,0,0,B,Borja,Valle
993,Leandro Cabrera,14,,Defender,5,0,0,1,1,2,0,6,1,0,0,0,5,1,0,L,Leandro,Cabrera
994,Francisco Molinero,14,,Defender,4,0,0,2,1,4,0,26,3,0,0,0,7,3,0,F,Francisco,Molinero
995,Gorka Iraizoz,14,,Goalkeeper,8,0,0,2,0,1,0,20,1,0,0,0,14,7,1,G,Gorka,Iraizoz
996,Oscar Melendo,14,RCDE,Midfielder,2,0,0,0,0,0,0,16,10,2,0,0,0,0,0,O,Oscar,Melendo
997,Sabin Merino,14,ATBI,Forward,4,0,0,0,0,1,0,16,7,4,0,0,0,0,0,S,Sabin,Merino
998,Nemanja Maksimovic,14,VALA,Midfielder,3,0,0,0,0,1,0,23,9,1,0,0,0,0,0,N,Nemanja,Maksimovic
999,Douglas Luiz,13,,Midfielder,1,0,0,0,0,3,0,25,14,0,0,0,0,0,0,D,Douglas,Luiz
1000,Lionel Carole,13,SEVI,Defender,6,0,1,1,0,0,0,4,0,0,0,0,11,6,0,L,Lionel,Carole
1001,Nacho Vidal,13,VALA,Defender,4,1,0,1,0,1,0,14,1,1,0,0,8,4,0,N,Nacho,Vidal
1002,Javier Mascherano,13,BARC,Midfielder,6,0,0,0,0,0,0,8,1,0,0,0,0,0,0,J,Javier,Mascherano
1003,Joel Campbell,13,BETI,Forward,1,1,1,0,0,0,0,6,3,1,0,0,0,0,0,J,Joel,Campbell
1004,Fernando Navarro,12,RCDC,Defender,9,0,0,1,0,4,0,21,3,0,0,0,20,9,0,F,Fernando,Navarro
1005,Ferran Torres,12,VALA,Midfielder,1,0,1,0,0,0,0,13,7,1,0,0,0,0,0,F,Ferran,Torres
1006,Costel Pantilimon,12,RCDC,Goalkeeper,6,0,0,1,0,0,0,8,0,0,0,0,9,4,0,C,Costel,Pantilimon
1007,Javi Lopez,12,RCDE,Midfielder,6,0,0,0,0,2,0,9,2,3,0,0,0,0,0,J,Javi,Lopez
1008,Ivan Lopez,12,,Defender,3,0,1,1,0,0,0,0,0,2,0,0,3,1,0,I,Ivan,Lopez
1009,Miguel Torres,11,MALA,Defender,5,0,0,2,0,3,0,6,0,1,0,0,7,4,0,M,Miguel,Torres
1010,Juan Narvaez,11,BETI,Forward,4,0,0,0,0,0,0,9,3,3,0,0,0,0,0,J,Juan,Narvaez
1011,Shaquell Moore,11,,Defender,5,0,0,2,0,0,0,6,1,1,0,0,12,8,0,S,Shaquell,Moore
1012,Esteban Rolon,11,MALA,Midfielder,5,0,0,0,0,1,0,10,2,5,0,0,0,0,0,E,Esteban,Rolon
1013,Gabriel Penalba,11,LASP,Midfielder,7,0,0,0,0,3,0,0,0,2,0,0,0,0,0,G,Gabriel,Penalba
1014,Daniel Carrico,11,SEVI,Defender,4,0,0,2,0,1,0,3,0,0,0,0,6,4,0,D,Daniel,Carrico
1015,Yeray,10,ATBI,Defender,4,0,0,1,0,0,0,3,0,0,0,0,5,2,0,Y,Yeray,Yeray
1016,Sulley Muntari,10,RCDC,Midfielder,6,0,0,0,0,3,0,1,1,6,0,0,0,0,0,S,Sulley,Muntari
1017,Jairo,10,LASP,Midfielder,5,0,0,0,0,1,0,5,1,5,0,0,0,0,0,J,Jairo,Jairo
1018,Imanol Agirretxe,10,RESO,Forward,1,0,0,0,0,0,0,13,8,0,0,0,0,0,0,I,Imanol,Agirretxe
1019,Hernan,10,LASP,Midfielder,4,0,0,0,0,1,0,8,3,3,0,0,0,0,0,H,Hernan,Hernan
1020,Isaac Success,10,MALA,Forward,4,0,0,0,0,0,0,3,2,4,0,0,0,0,0,I,Isaac,Success
1021,Carles Planas,10,,Defender,2,0,1,1,1,0,0,11,3,1,0,0,9,6,0,C,Carles,Planas
1022,Maxime Lestienne,10,MALA,Forward,2,0,1,0,0,0,0,5,3,2,0,0,0,0,0,M,Maxime,Lestienne
1023,Javi Ontiveros,9,MALA,Midfielder,1,0,0,0,0,4,0,13,11,0,0,0,0,0,0,J,Javi,Ontiveros
1024,Daniel Pacheco,9,,Forward,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,D,Daniel,Pacheco
1025,Mauricio Lemos,9,LASP,Defender,14,0,0,2,0,6,0,4,2,4,0,0,37,23,0,M,Mauricio,Lemos
1026,Cristian Rivera,9,,Midfielder,2,0,0,0,0,0,0,10,5,0,0,0,0,0,0,C,Cristian,Rivera
1027,Naldo,9,RCDE,Defender,6,0,0,0,0,2,0,19,1,1,0,0,9,2,0,N,Naldo,Naldo
1028,Nano,9,,Forward,2,0,0,0,0,2,0,10,7,2,0,0,0,0,0,N,Nano,Nano
1029,Tito,9,,Defender,4,0,0,0,1,0,0,11,3,0,0,0,10,4,0,T,Tito,Tito
1030,Alin Tosca,8,BETI,Defender,5,0,0,1,0,0,0,10,1,1,0,0,9,4,1,A,Alin,Tosca
1031,Raul Lizoain,8,LASP,Goalkeeper,9,0,0,1,0,0,0,22,0,0,0,0,22,14,0,R,Raul,Lizoain
1032,Emiliano Martinez,8,,Goalkeeper,4,0,0,1,0,0,0,25,0,0,0,0,7,4,0,E,Emiliano,Martinez
1033,Roger Martinez,8,VIAL,Forward,2,0,0,0,0,0,0,9,4,1,0,0,0,0,0,R,Roger,Martinez
1034,Lucas Boye,8,RCCV,Forward,1,0,0,0,0,1,0,8,7,2,0,0,0,0,0,L,Lucas,Boye
1035,Nahuel,8,BETI,Midfielder,3,0,0,0,0,2,0,9,4,3,0,0,0,0,0,N,Nahuel,Nahuel
1036,Oscar Romero,7,DEAL,Midfielder,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,O,Oscar,Romero
1037,Nicolas Gaitan,7,,Midfielder,1,0,0,0,0,0,0,10,5,1,0,0,0,0,0,N,Nicolas,Gaitan
1038,Francis Uzoho,7,RCDC,Goalkeeper,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,F,Francis,Uzoho
1039,Nicolas Pareja,7,SEVI,Defender,3,0,0,1,1,1,0,3,0,1,0,0,5,4,0,N,Nicolas,Pareja
1040,Alberto Bueno,7,MALA,Forward,1,0,0,0,0,0,0,12,5,1,0,0,0,0,0,A,Alberto,Bueno
1041,Dani Gimenez,6,BETI,Goalkeeper,1,0,0,1,0,0,0,25,0,0,0,0,0,0,0,D,Dani,Gimenez
1042,Sandro Ramirez,6,SEVI,Forward,1,0,0,0,0,0,0,7,4,1,0,0,0,0,0,S,Sandro,Ramirez
1043,Carlos Vigaray,6,DEAL,Defender,9,0,0,0,1,6,0,4,3,2,0,0,22,11,0,C,Carlos,Vigaray
1044,Sergi Samper,6,LASP,Midfielder,3,0,0,0,0,0,0,4,0,2,0,0,0,0,0,S,Sergi,Samper
1045,Erik Moran,6,,Forward,2,0,0,0,0,2,0,8,4,1,0,0,0,0,0,E,Erik,Moran
1046,Joao Cancelo,6,VALA,Defender,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,J,Joao,Cancelo
1047,Ruben Pardo,6,RESO,Defender,1,0,1,0,1,0,0,9,2,1,0,0,5,3,0,R,Ruben,Pardo
1048,Pedro Bigas,5,LASP,Defender,11,0,0,0,2,3,0,3,1,3,0,0,29,19,0,P,Pedro,Bigas
1049,David Garcia,5,LASP,Defender,6,1,0,0,0,2,0,15,1,0,0,0,18,11,0,D,David,Garcia
1050,Marc Roca,5,RCDE,Midfielder,1,0,0,0,0,0,0,19,3,1,0,0,0,0,0,M,Marc,Roca
1051,Yerry Mina,5,BARC,Defender,1,0,0,1,0,1,0,5,0,0,0,0,0,0,0,Y,Yerry,Mina
1052,Jaume Domenech,5,VALA,Goalkeeper,2,0,0,1,0,2,0,29,0,0,0,0,2,1,0,J,Jaume,Domenech
1053,David Lomban,5,,Defender,5,0,0,0,1,1,0,17,2,1,0,0,14,8,0,D,David,Lomban
1054,Augusto Fernandez,5,,Midfielder,1,0,0,0,0,1,0,9,4,1,0,0,0,0,0,A,Augusto,Fernandez
1055,Bruno Gama,5,RCDC,Midfielder,1,0,0,0,0,1,0,5,4,1,0,0,0,0,0,B,Bruno,Gama
1056,Armando Sadiku,5,,Forward,2,0,0,0,0,1,0,2,2,2,0,0,0,0,0,A,Armando,Sadiku
1057,Imoh Ezekiel,5,LASP,Forward,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,I,Imoh,Ezekiel
1058,Jony,5,MALA,Midfielder,1,0,0,0,0,1,0,5,4,0,0,0,0,0,0,J,Jony,Jony
1059,Jefferson Montero,4,,Midfielder,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,J,Jefferson,Montero
1060,Chuca,4,VIAL,Midfielder,1,0,0,0,0,1,0,8,3,1,0,0,0,0,0,C,Chuca,Chuca
1061,Mathieu Flamini,4,,Midfielder,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,M,Mathieu,Flamini
1062,Rafa Navarro,4,BETI,Defender,1,0,0,0,1,0,0,15,1,1,0,0,2,1,0,R,Rafa,Navarro
1063,Julio Gracia,4,BETI,Midfielder,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,J,Julio,Gracia
1064,Merveille Ndockyt,4,,Midfielder,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,M,Merveille,Ndockyt
1065,Jon Guridi,4,RESO,Midfielder,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,J,Jon,Guridi
1066,Enzo Zidane,3,DEAL,Midfielder,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,E,Enzo,Zidane
1067,Adrian Dieguez,3,DEAL,Defender,3,0,0,1,0,3,0,5,0,1,0,0,6,4,0,A,Adrian,Dieguez
1068,Alexandar Katai,3,DEAL,Midfielder,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,A,Alexandar,Katai
1069,Alejandro Arribas,3,RCDC,Defender,3,0,0,1,0,0,0,7,0,0,0,0,6,4,1,A,Alejandro,Arribas
1070,Andoni Gorosabel,3,RESO,Defender,1,0,0,0,1,0,0,6,1,1,0,0,3,2,0,A,Andoni,Gorosabel
1071,Benito Ramirez,3,LASP,Midfielder,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,B,Benito,Ramirez
1072,Carlos Isaac,3,,Defender,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,C,Carlos,Isaac
1073,Ramiro Guerra,3,VIAL,Midfielder,0,0,0,0,0,1,0,13,4,0,0,0,0,0,0,R,Ramiro,Guerra
1074,Hacen,3,,Midfielder,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,H,Hacen,Hacen
1075,Edu Exposito,3,RCDC,Midfielder,0,0,0,0,0,1,0,8,4,0,0,0,0,0,0,E,Edu,Exposito
1076,Sergio Sanchez,3,RCDE,Defender,1,0,0,0,1,1,0,7,1,1,0,0,2,1,0,S,Sergio,Sanchez
1077,Tono,3,RESO,Goalkeeper,2,0,0,0,1,0,0,29,1,0,0,0,6,4,0,T,Tono,Tono
